task,correct_configuration,predicted_configuration,correct_prediction,configuration_choices
"slice bread, cook a slice, put it on the table",the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
"slice cabbage, put in a pan, place the pan at the other end of the table",the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
"slice the lettuce, put it in the fridge put it in the sink",the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.']"
slice toast and heat it up in the microwave,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.']"
slicing up apples to eat,the robot has 2 arm(s) with 6 dofs and soft no specified gripper and it can walk.,the robot has 2 arm(s) with 6 dofs and soft no specified gripper and it can walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 2 arm(s) with 6 DoFs and rigid No specified Gripper and it can walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can walk.', 'The robot has 2 arm(s) with 6 DoFs and soft No specified Gripper and it can walk.']"
slide the bag on the countertop to the left,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
slide the black knob on the mug lid,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.']"
slide the black lid over the phone,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
slide the black mouse forward,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.']"
slide the cloth to the bottom on the desk,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
slide the cloth to the left on the desk,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
slide the cover over the calculator,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
slide the cup forward,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
slide the glass forward,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
slide the green cloth forward,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
slide the lid closed on the shape sorting box,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
slide the lid on the cup,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.']"
slide the lid on the shape sorting box closed,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.']"
slide the lid on the shape sorting box open,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
slide the lid on top of the wooden box to the left,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.']"
slide the lid on top of the wooden toy box backwards,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.']"
